Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
1.14,2,322.80854177230066897191029689,323.005677852952,323.005677852952,323.202193922455,323.202193922455,-11.2689992203032,0.0106011386618750433473128378,0.0082783477895976633473128378,0.00232279087227738,0.3700811010625103242186132217,-3257.504843990935147453539125,-2577.9530408770120449308065347,809336900
1.15,2,322.78179875777845227465238995,322.978915928092,322.978915928092,323.175418295893,323.175418295893,-11.2681394846075,0.0105263729213876154446912029,0.0082035820491102354446912029,0.00232279087227738,0.3679392203714603242186132211,-3280.7376214135129241612800635,-2593.0384661867176023594401853,816436300
1.16,2,322.75536631507045519725530218,322.952465008903,322.952465008903,323.148953619875,323.148953619875,-11.2672835979256,0.0104586144531696629702382704,0.0081358235808922829702382704,0.00232279087227738,0.3659980832438803242186132216,-3302.0798280308328489910894745,-2606.8625127595917387389656311,823535700
1.17,2,322.72943422941891750207206858,322.926514959994,322.926514959994,323.122989911078,323.122989911078,-11.2664392316735,0.0103968226938647455594289264,0.0080740318215873655594289264,0.00232279087227738,0.3642278797354503242186132212,-3321.7851351798532970734283489,-2619.5976473936214627217509005,830635200
1.18,2,322.70380583955914965540600671,322.900868971063,322.900868971063,323.097330268419,323.097330268419,-11.2656003493411,0.0103401618956682789934437747,0.0080173710233908989934437747,0.00232279087227738,0.3626046674352003242186132209,-3340.061135906069826692646387,-2631.3845539903120556141145469,837734700
1.19,2,322.67868107825900903315283954,322.875727073015,322.875727073015,323.072174868473,323.072174868473,-11.2647746164275,0.0102879522071302780953707003,0.0079651613348528980953707003,0.00232279087227738,0.361108970033740324218613221,-3357.0795973785481344015488929,-2642.3392900184111438485584475,844834200
1.20,2,322.65405986171300336158761931,322.851089162467,322.851089162467,323.047523627335,323.047523627335,-11.2639625892776,0.0102396340141012804435333929,0.0079168431418239004435333929,0.00232279087227738,0.3597247557666103242186132216,-3372.9841677343127915640193897,-2652.558645255536897555531432,851933600
1.21,2,322.62974210423148150298403006,322.826755015506,322.826755015506,323.023176215318,323.023176215318,-11.2631577420995,0.0101947414194348146300246606,0.0078719505471574346300246606,0.00232279087227738,0.3584386776637203242186132213,-3387.8962355710325769513976246,-2662.1241940425353449272726323,859033000
1.22,2,322.60582774023471770704894917,322.802824613834,322.802824613834,322.999232688707,322.999232688707,-11.2623639572061,0.0101528837862932251069525517,0.0078300929140158451069525517,0.00232279087227738,0.357239544804010324218613221,-3401.9189486693444602236947609,-2671.1050893018726664615543636,866132500
1.23,2,322.58231669642178351342370481,322.779297872556,322.779297872556,322.975692974113,322.975692974113,-11.2615815628007,0.0101137301485117934032291477,0.0077909392762344134032291477,0.00232279087227738,0.3561178757052803242186132211,-3415.1408452150915297579760346,-2679.5605527030342571665738426,873231900
1.24,2,322.55920889719501714153950390,322.756174706185,322.756174706185,322.952556995846,322.952556995846,-11.2608108381169,0.0100769984591251525466673605,0.0077542075868477725466673605,0.00232279087227738,0.3550655903171603242186132215,-3427.6382553628004146008199133,-2687.541532258684002506419886,880331400
1.25,2,322.53649614787283301378789842,322.73344690657,322.73344690657,322.929816549232,322.929816549232,-11.2600517394718,0.0100424459140444459826169190,0.0077196550417670659826169190,0.00232279087227738,0.3540757328148803242186132216,-3439.4776766026134832148395276,-2695.0923197652247277559973901,887430800
1.26,2,322.51313024479623270330570248,322.710065623814,322.710065623814,322.906422152368,322.906422152368,-11.2592678498223,0.0100098630387449880038179737,0.0076870721664676080038179737,0.00232279087227738,0.3531423021953503242186132214,-3450.7170570894831142528156226,-2702.2514422396592279345328315,894530200
1.27,2,322.49028415439991422224517202,322.687204532968,322.687204532968,322.883548202075,322.883548202075,-11.2585003371527,0.0099790675957655077340520252,0.0076562767234881277340520252,0.00232279087227738,0.3522600777398703242186132218,-3461.4073270515444027892292917,-2709.0526996331815187419175177,901629700
1.28,2,322.46775737068674642433729155,322.664663000252,322.664663000252,322.860993947847,322.860993947847,-11.2577423547545,0.0099499001049296701322472492,0.0076271092326522901322472492,0.00232279087227738,0.3514244906779303242186132208,-3471.5934696746481695474068129,-2715.5258893274626709962400924,908729100
1.29,2,322.44554939024899929894639178,322.64244051706,322.64244051706,322.838758885662,322.838758885662,-11.2569940250796,0.0099222204387110111102646350,0.0075994295664336311102646350,0.00232279087227738,0.3506315266516003242186132217,-3481.3153909641280010296362406,-2721.6974060158183719181896929,915828500
1.30,2,322.42375973821139070152811868,322.620636664863,322.620636664863,322.816942662012,322.816942662012,-11.2562589493966,0.0098959048655788621429271808,0.0075731139933014821429271808,0.00232279087227738,0.3498776410136303242186132213,-3490.6086338286331423995164357,-2727.5907218640638014694622067,922928000
1.31,2,322.40228793170976527567848208,322.599150895726,322.599150895726,322.795444671498,322.795444671498,-11.2555337261365,0.0098708438101084126383717584,0.0075480529378310326383717584,0.00232279087227738,0.3491596946593303242186132217,-3499.5048994567598892506914888,-2733.2267383445739845787169987,930027500
1.32,2,322.38113353465101309563455836,322.577982769882,322.577982769882,322.774264477496,322.774264477496,-11.254818437661,0.0098469396130900741767001805,0.0075241487408126941767001805,0.00232279087227738,0.3484748898584303242186132216,-3508.0326848054249942659577569,-2738.6242189565031864153023738,937127000
1.33,2,322.36019610740663031286715624,322.557031783434,322.557031783434,322.753301517893,322.753301517893,-11.2541096615264,0.0098241050980001577917826651,0.0075013142257227777917826651,0.00232279087227738,0.3478207291874903242186132206,-3516.2176099678442226802786928,-2743.8000105198071622373697794,944226400
1.34,2,322.33967525072635045744221693,322.536497656065,322.536497656065,322.732755636846,322.732755636846,-11.2534144505416,0.0098022618686845632606273009,0.0074794709964071832606273009,0.00232279087227738,0.347194966762130324218613222,-3524.0828964580723711924456485,-2748.7693612835977528449462028,951325800
1.35,2,322.31947052475131172979205106,322.516279884241,322.516279884241,322.712526272013,322.712526272013,-11.2527293653315,0.0097813396821886750332335164,0.0074585488099112950332335164,0.00232279087227738,0.3465955902699303242186132208,-3531.6494656803178609638401358,-2753.5459931087597422106420778,958425300
1.36,2,322.29958156401377776437653687,322.496378100045,322.496378100045,322.692613057481,322.692613057481,-11.2520544568794,0.0097612747464417496536623425,0.0074384838741643696536623425,0.00232279087227738,0.3460207722026803242186132219,-3538.9364815707373431971485263,-2758.1424588551130709498817091,965524700
1.37,2,322.27990797549602121514780714,322.476691847266,322.476691847266,322.672915477806,322.672915477806,-11.2513862744634,0.0097420098098519966477637480,0.0074192189375746166477637480,0.00232279087227738,0.3454688724230903242186132212,-3545.9611930400116977978742927,-2762.5700438256902586393265872,972624200
1.38,2,322.26054939539579367829891117,322.457320821002,322.457320821002,322.653533290689,322.653533290689,-11.2507283521377,0.0097234922797994079053906365,0.0074007014075220279053906365,0.00232279087227738,0.3449383842635803242186132206,-3552.7395990504201838108583824,-2766.8392014693018061201004614,979723600
1.39,2,322.24140546099178821888672390,322.438164595706,322.438164595706,322.63436601102,322.63436601102,-11.2500772302106,0.0097056749394002445065719145,0.0073828840671228645065719145,0.00232279087227738,0.3444279550600703242186132215,-3559.2861164682528037534920869,-2770.9593481805867578671749545,986823000
1.40,2,322.22267582652054835639297720,322.419422945793,322.419422945793,322.615613536506,322.615613536506,-11.2494399285285,0.0096885142451903769450315581,0.0073657233729129969450315581,0.00232279087227738,0.3439363373842003242186132209,-3565.614119900155112654406004,-2774.9392030495772814828764704,993922500
1.41,2,322.20416015972148798891018021,322.4008954155,322.4008954155,322.597075290589,322.597075290589,-11.2488094869162,0.0096719703271256341940390117,0.0073491794548482541940390117,0.00232279087227738,0.3434623890433403242186132215,-3571.7359511695901351649381429,-2778.7868073603546129775896609,1001022000
1.42,2,322.18585813904197740979728146,322.382581681822,322.382581681822,322.578750951325,322.578750951325,-11.2481859301335,0.0096560071677723145477142566,0.0073332162954949345477142566,0.00232279087227738,0.3430050782140203242186132209,-3577.6627570658585029355476864,-2782.5094166189961344690190129,1008121000
1.43,2,322.16786944811383561018929451,322.364581487979,322.364581487979,322.560740323905,322.560740323905,-11.2475727749093,0.0096405911687792591662328717,0.0073178002965018791662328717,0.00232279087227738,0.3425634423743803242186132209,-3583.4050442261022250054655809,-2786.11386295426859027275958,1015221000
1.44,2,322.15009376639980396317318183,322.346794451203,322.346794451203,322.542942965456,322.542942965456,-11.2469665468189,0.0096256913300669666537295071,0.0073029004577895866537295071,0.00232279087227738,0.3418214340982672751073098142,-3588.9725481330484030316931396,-2792.6681387855618128925925308,1022320000
1.45,2,322.13263080840858884479363848,322.329320345806,322.329320345806,322.525458712083,322.525458712083,-11.2463707580291,0.0096112796978061390895881489,0.0072884888255287590895881489,0.00232279087227738,0.3409192001128700781323113056,-3594.374040021509366025085363,-2800.8373552585524896054860912,1029420000
1.46,2,322.11528031207361934723162012,322.311958786726,322.311958786726,322.50808705751,322.50808705751,-11.2457784375653,0.0095973296621027675812131799,0.0072745387898253875812131799,0.00232279087227738,0.3400301898947628811573127967,-3599.6179732119718733039544493,-2808.9401605232574911179116336,1036519000
1.47,2,322.09834196361993194598315130,322.295009642014,322.295009642014,322.491128053415,322.491128053415,-11.2452000812562,0.0095838170321429426411117886,0.0072610261598655626411117886,0.00232279087227738,0.3391537104281755409427445147,-3604.7120370853721806180202006,-2816.9808700944706747769717566,1043619000
1.48,2,322.08141551255448683074964157,322.278072416427,322.278072416427,322.474180961217,322.474180961217,-11.2446217259123,0.0095707194090255426435506287,0.0072479285367481626435506287,0.00232279087227738,0.3382891200318583439677460063,-3609.6633680897738166152949167,-2824.9634839583401613601224815,1050718000
1.49,2,322.06490068215255522884063360,322.261547076159,322.261547076159,322.457645991638,322.457645991638,-11.2440573595495,0.0095580159169748967662714209,0.0072352250446975167662714209,0.00232279087227738,0.3374358206588911469927474966,-3614.4786750137387487839698825,-2832.8917700028461967550601912,1057818000
1.50,2,322.04849722193882838042153519,322.245133187031,322.245133187031,322.441222528058,322.441222528058,-11.2434965104979,0.0095456868449576689127784216,0.0072228959726802889127784216,0.00232279087227738,0.3365932476297638067781792146,-3619.1643107948269778050921536,-2840.7692985473084023876058692,1064917000
1.51,2,322.03240489684057656808505833,322.229030635114,322.229030635114,322.425110579011,322.425110579011,-11.2429461767735,0.0095337143634483917360626878,0.0072109234911710117360626878,0.00232279087227738,0.3357608901661966098031807058,-3623.7260210758865474949021761,-2848.5992853489606260215157817,1072016000
1.52,2,322.01652345499581974780589434,322.213139106838,322.213139106838,322.409209770381,322.409209770381,-11.2424028725619,0.0095220812700910038275610097,0.0071992903978136238275610097,0.00232279087227738,0.3349382554569894128281821971,-3628.1693972687414569825268085,-2856.3848759481620779717609851,1079116000
1.53,2,322.00065267439808941300707411,322.197258257608,322.197258257608,322.393319635999,322.393319635999,-11.241859617275,0.0095107719752499754699125792,0.0071879811029725954699125792,0.00232279087227738,0.334124896891982072613613916,-3632.499518358673718982550248,-2864.1289193824980918877647129,1086215000
1.54,2,321.98519231023735694594863654,322.18178808576,322.18178808576,322.37784041854,322.37784041854,-11.2413303941339,0.0094997715164598810159031194,0.0071769806441825010159031194,0.00232279087227738,0.3333203858281148756386154062,-3636.7212796804496706647887294,-2871.8341700357935298591642559,1093315000
1.55,2,321.96994214362475218374877112,322.166528249887,322.166528249887,322.362571654957,322.362571654957,-11.2408082206895,0.0094890662751881403853859581,0.0071662754029107603853859581,0.00232279087227738,0.3325243321231676786636168977,-3640.8391372537857802343259557,-2879.5031259532264100381381606,1100414000
1.56,2,321.95480198522554823368358306,322.151378499126,322.151378499126,322.347413033738,322.347413033738,-11.240289609283,0.0094786430808810685953550872,0.0071558522086036885953550872,0.00232279087227738,0.3317363584685703384490486159,-3644.8574446792708410341569358,-2887.1382442578491859666089699,1107514000
1.57,2,321.93987158926639619932694377,322.136438648086,322.136438648086,322.332464430756,322.332464430756,-11.2397780576202,0.0094684898381318854349893001,0.0071456989658545054349893001,0.00232279087227738,0.3309561183564431414740501073,-3648.7801805618298580113735734,-2894.7417592101835623171893751,1114613000
1.58,2,321.92515078809426578090040210,322.121708528609,322.121708528609,322.317725678154,322.317725678154,-11.2392735713937,0.0094585949891077866783353897,0.0071358041168304066783353897,0.00232279087227738,0.3301832806792659444990515981,-3652.6111953861988264906305489,-2902.3158482635996942039534426,1121713000
1.59,2,321.91063937128458198182656136,322.107187929772,322.107187929772,322.30319656525,322.30319656525,-11.2387761538167,0.0094489479615270938521968177,0.0071261570892497138521968177,0.00232279087227738,0.3294175425634786042844833165,-3656.3539751264123256429941119,-2909.8624669493596925399390101,1128812000
1.60,2,321.89623715578114775710223259,322.09277660709,322.09277660709,322.288776786819,322.288776786819,-11.2382823146741,0.0094395383622996865222333114,0.0071167474900223065222333114,0.00232279087227738,0.3286586062689814073094848066,-3660.0120139709801855621699072,-2917.3836016214281238016030141,1135911000
1.61,2,321.88214392861627252174497996,322.07867446904,322.07867446904,322.274666373525,322.274666373525,-11.2377990445162,0.0094303566046960591655561980,0.0071075657324186791655561980,0.00232279087227738,0.3279061971562030644179281223,-3663.5885092174295500432424709,-2924.881059450564093876981405,1143011000
1.62,2,321.86805954782071068919423133,322.064581190394,322.064581190394,322.260564817389,322.260564817389,-11.2373158646304,0.0094213938187508440195994742,0.0070986029464734640195994742,0.00232279087227738,0.3271600611193557242033598401,-3667.0864372245589768786895178,-2932.356523876314095987360049,1150110000
1.63,2,321.85418379914717505536936054,322.050696678382,322.050696678382,322.246672147793,322.246672147793,-11.2368397645374,0.0094126414032867085117823327,0.0070898505310093285117823327,0.00232279087227738,0.3264199517528596731449195076,-3670.508685458682817184477262,-2939.8116338916272273232903387,1157210000
1.64,2,321.84061654373595201581504243,322.037120854726,322.037120854726,322.233088347654,322.233088347654,-11.2363742418284,0.0094040911155069926862837054,0.0070813002432296126862837054,0.00232279087227738,0.325685632917982332930351226,-3673.8580543266402524738513311,-2947.2479913157840212908876384,1164309000
1.65,2,321.82705757434564819453840682,322.023553328937,322.023553328937,322.219512843641,322.219512843641,-11.2359088140774,0.0093957355189773968279861187,0.0070729446467000168279861187,0.00232279087227738,0.3249568915765751359553527175,-3677.1370463877411509849047687,-2954.6670146189854093147874527,1171409000
1.66,2,321.81370676211874436699257439,322.010197024038,322.010197024038,322.206145750631,322.206145750631,-11.2353665595416,0.0094715314091544109114802421,0.0071487405368770309114802421,0.00232279087227738,0.3266389127491879389803542073,-3641.7939486516566158371686989,-2935.3325572322218781632997126,1178508000
1.67,2,321.80056395302736251162071753,321.997049015883,321.997049015883,322.192986914408,322.192986914408,-11.2348267958835,0.0095521073905305937815601512,0.0072293165182532137815601512,0.00232279087227738,0.328457873447500598765785927,-3604.8847178471153828827712233,-2914.7118953362387558135794562,1185608000
1.68,2,321.78752896666192683122398666,321.984008985207,321.984008985207,322.179936032396,322.179936032396,-11.2342882502921,0.0096352344069041559363922137,0.0073124435346267759363922137,0.00232279087227738,0.3303499159151834017907874171,-3567.4829260828507754755833291,-2893.5400188950744011085369386,1192707000
1.69,2,321.77470165724012852687094686,321.971176843683,321.971176843683,322.167093080582,322.167093080582,-11.2337545095308,0.0097208147470285173078672933,0.0073980238747511373078672933,0.00232279087227738,0.3323122409312160615762191354,-3529.6724306158221510200919241,-2871.8697783462642322043557107,1199806000
1.70,2,321.76198189526715701832631504,321.958452396546,321.958452396546,322.154357807366,322.154357807366,-11.2332221961603,0.0098087270457309008633672706,0.0074859361734535208633672706,0.00232279087227738,0.3343413716395088646012206274,-3491.5433837687900990529141825,-2849.759874571441365153138881,1206906000
1.71,2,321.74936952722669797264076208,321.945835486036,321.945835486036,322.141730059045,322.141730059045,-11.2326914237086,0.0098988523383717131461338843,0.0075760614660943331461338843,0.00232279087227738,0.3364338999541816676262221177,-3453.1803864149470055302632505,-2827.2665362211253297371488827,1214005000
1.72,2,321.73696440934263427703424029,321.933426024391,321.933426024391,322.129309813614,322.129309813614,-11.2321658202907,0.0099910516071083191445271266,0.0076682607348309391445271266,0.00232279087227738,0.3385858433074043274116538359,-3414.6717169624621033878251794,-2804.4500545663107061253169098,1221105000
1.73,2,321.72476641275571914767091061,321.921223880043,321.921223880043,322.117096942057,322.117096942057,-11.2316454567558,0.0100852494542092155525533983,0.0077624585819318355525533983,0.00232279087227738,0.3407950417132771304366553273,-3376.0750566185126272883659063,-2781.350088532008354057166115,1228204000
1.74,2,321.71257541067825447250180499,321.909028799998,321.909028799998,322.104891073538,322.104891073538,-11.2311234610332,0.0101813250353260255569233932,0.0078585341630486455569233932,0.00232279087227738,0.3430580332362287875450986415,-3337.4628075020415681730490521,-2758.0179895727509579160095979,1235304000
1.75,2,321.70059126580118226061574203,321.897040765606,321.897040765606,322.092892314474,322.092892314474,-11.2306069074916,0.0102791875397026303411401537,0.0079563966674252503411401537,0.00232279087227738,0.345372216339731590570100133,-3298.8913191510729521068134896,-2734.4946026424858148597342009,1242403000
1.76,2,321.68871385298077424825708964,321.885159586522,321.885159586522,322.081000417622,322.081000417622,-11.2300924169578,0.0103787174895077101139382095,0.0080559266172303301139382095,0.00232279087227738,0.3477341682360442503555318512,-3260.4243136500052622402464478,-2710.8271624652537827911003468,1249503000
1.77,2,321.67704304179839433681426162,321.873485190843,321.873485190843,322.069315374351,322.069315374351,-11.2295835466299,0.0104798472938165421258038173,0.0081570564215391621258038173,0.00232279087227738,0.350141952587807053380533343,-3222.1020105337550595432820344,-2687.0466065279298797977535686,1256602000
1.78,2,321.66547872719812526069895770,321.861917409125,321.861917409125,322.05773695753,322.05773695753,-11.2290768951063,0.0105824804191024512205194166,0.0082596895468250712205194166,0.00232279087227738,0.3525928039131897131659650615,-3183.9725403578562666598843521,-2663.1904473661564823020186425,1263702000
1.79,2,321.65392078875690427403915785,321.850356056651,321.850356056651,322.046164924643,322.046164924643,-11.2285690574968,0.0106865232851547209044738959,0.0083637324128773409044738959,0.00232279087227738,0.3550840413366325161909665525,-3146.079611938665527450993511,-2639.2937058571785984881498621,1270801000
1.80,2,321.64266910572944408132779574,321.839101192724,321.839101192724,322.034899520637,322.034899520637,-11.2280705907644,0.0107918972784967866157981530,0.0084691064062194066157981530,0.00232279087227738,0.3576134127479253192159680431,-3108.458501833464106491468224,-2615.38579504966349997361917,1277900000
1.81,2,321.63142357277482086762391652,321.827852526894,321.827852526894,322.023640274203,322.023640274203,-11.227571071053,0.0108985399200045239915638878,0.0085757490477271439915638878,0.00232279087227738,0.360179128252009124917957938,-3071.1363637940100659084407892,-2591.4905836914011847315976199,1285000000
1.82,2,321.62038408101497391812205645,321.816810068593,321.816810068593,322.012587320223,322.012587320223,-11.2270775840968,0.0110063500201573562813033306,0.0086835591478799762813033306,0.00232279087227738,0.3627782889826519279429594288,-3034.1512442652245332287795124,-2567.6406604965814509245011983,1292099000
1.83,2,321.60935052560055270306963229,321.805773589259,321.805773589259,322.001540309828,322.001540309828,-11.226583187672,0.0111152776978850844585676526,0.0087924868256077044585676526,0.00232279087227738,0.3654094659524547309679609184,-2997.5212572265956433459999075,-2543.8540089923037712449425053,1299199000
1.84,2,321.59852279609442115378714135,321.794943097498,321.794943097498,321.990699376337,321.990699376337,-11.2260949464498,0.0112252427852657597309744330,0.0089024519129883797309744330,0.00232279087227738,0.3680703625196273907533926374,-2961.2727422401615618473308588,-2520.155213553638131347606196,1306298000
1.85,2,321.58780080083097764131332515,321.78421843868,321.78421843868,321.979964306027,321.979964306027,-11.225609418989,0.0113361892807672052412254081,0.0090133984084898252412254081,0.00232279087227738,0.3707593743584501937783941282,-2925.4221386202805932322817324,-2496.5616324349085488134152545,1313398000
1.86,2,321.57718443626047080880365955,321.773599506543,321.773599506543,321.969334995224,321.969334995224,-11.2251266775604,0.0114480412492989662623046816,0.0091252503770215862623046816,0.00232279087227738,0.373474326088821850886837443,-2889.9905400452334595467300981,-2473.0944787941736958107290526,1320497000
1.87,2,321.56677360079255020364406424,321.763186258522,321.763186258522,321.958911464157,321.958911464157,-11.2246502662346,0.0115607452432426313755867651,0.0092379543709652513755867651,0.00232279087227738,0.376213686549264510672269162,-2854.9902396983928482667539656,-2449.7684198465857916287706178,1327597000
1.88,2,321.55636820397620489314419750,321.752778480127,321.752778480127,321.948493378374,321.948493378374,-11.2241732528938,0.0116742417726146631071854250,0.0093514509003372831071854250,0.00232279087227738,0.3789757514772873136972706525,-2820.4340454807545309653536986,-2426.5986954928841758713080356,1334696000
1.89,2,321.54606816221534861049894793,321.74247614699,321.74247614699,321.938180776122,321.938180776122,-11.2236991767883,0.0117884828423295007115040894,0.0094656919700521207115040894,0.00232279087227738,0.381759145914970116722272144,-2786.3300292679864027998266106,-2403.5969903409203280377615273,1341795000
1.90,2,321.53587337352209050244703213,321.732279154803,321.732279154803,321.927973555291,321.927973555291,-11.2232280990491,0.0119034037185569821757864557,0.0095806128462796021757864557,0.00232279087227738,0.3845620153746830629868434071,-2752.6900384345332445301671482,-2380.7780654348770918089088283,1348895000
1.91,2,321.52588376743375271799143243,321.722287492399,321.722287492399,321.917971767276,321.917971767276,-11.222763557629,0.0120189581634334722718553165,0.0096961672911560922718553165,0.00232279087227738,0.3873830352392057227722751249,-2719.5193854049740071802257486,-2358.1516382448961737802038023,1355994000
1.92,2,321.51589922943172761448321878,321.712300921664,321.712300921664,321.907975053528,321.907975053528,-11.2222986064554,0.0121350998088536309999605771,0.0098123089365762509999605771,0.00232279087227738,0.3902208771601685257972766163,-2686.8225455644925210777165521,-2335.726799189456941550170386,1363094000
1.93,2,321.50601970059800810107772038,321.702419443203,321.702419443203,321.898083477002,321.898083477002,-11.2218367775783,0.0122517887273802292766405327,0.0099289978551028492766405327,0.00232279087227738,0.3930743973007514720618478786,-2654.6014674832521851050598669,-2313.5106425601244406593570383,1370193000
1.94,2,321.49634508648116119128053419,321.692743021398,321.692743021398,321.888397065079,321.888397065079,-11.2213816210931,0.0123689656926536846271933224,0.0100461748203763046271933224,0.00232279087227738,0.3959418989507341318472795977,-2622.8626121449296351586472058,-2291.5138806575704210075407841,1377293000
1.95,2,321.48667530660154351924334033,321.683071452925,321.683071452925,321.878715493289,321.878715493289,-11.2209261710956,0.0124866053703402584109138537,0.0101638144980628784109138537,0.00232279087227738,0.3988226563349169348722810885,-2591.6026434551774450903579528,-2269.7393551808206089262310082,1384392000
1.96,2,321.47711029812578429671010044,321.673504733874,321.673504733874,321.869138820666,321.869138820666,-11.2204739766577,0.0126046506635729946063510455,0.0102818597912956146063510455,0.00232279087227738,0.4017150337485497378972825795,-2560.8261049415407111020535582,-2248.1962098410679604690912245,1391492000
1.97,2,321.46764996056523815443970612,321.664042762825,321.664042762825,321.859666946601,321.859666946601,-11.2200250591885,0.0127230766370318375052395412,0.0104002857647544575052395412,0.00232279087227738,0.4046183168473325409222840694,-2530.5286783808794066731454293,-2226.8863824379060363308400794,1398591000
1.98,2,321.45829424209381255456478651,321.654685486237,321.654685486237,321.850299819204,321.850299819204,-11.2195794651346,0.0128418350036146041572050349,0.0105190441313372241572050349,0.00232279087227738,0.4075311223076852007077157885,-2500.7116169276895396511904666,-2205.8162608363294659397740188,1405690000
1.99,2,321.44904304782806555546763687,321.645432808022,321.645432808022,321.841037343475,321.841037343475,-11.2191372239181,0.0129608930058481272505665698,0.0106381021335707472505665698,0.00232279087227738,0.4104525116971274307744381915,-2471.3718598677873896309902215,-2184.9886544484957481985463999,1412790000
2.00,2,321.43989633037123230494299593,321.636284679793,321.636284679793,321.831879471961,321.831879471961,-11.2186983614838,0.0130802230260311825843905626,0.0107574321537538025843905626,0.00232279087227738,0.4133816938268002337994396818,-2442.504878005233308665161337,-2164.4050680522618391207897518,1419889000
2.01,2,321.43076590157311001008616998,321.6271528584,321.6271528584,321.822737908969,321.822737908969,-11.2182598320385,0.0131997893604439257866674418,0.0108769984881665457866674418,0.00232279087227738,0.4163176458604730368244411735,-2414.1078874043807841913265408,-2144.0683400743214599549873709,1426989000
2.02,2,321.42183943168856307127801939,321.618225127502,321.618225127502,321.81380055361,321.81380055361,-11.2178282214174,0.0133195637409874887690757519,0.0109967728687101087690757519,0.00232279087227738,0.419259557976765696609872892,-2386.1761529576898235075435266,-2123.9795974388116395900226865,1434088000
2.03,2,321.41291722390293581995130739,321.609301667033,321.609301667033,321.804867465548,321.804867465548,-11.2173965955906,0.0134395023538134287014802585,0.0111167114815360487014802585,0.00232279087227738,0.4222061750013786428744441552,-2358.708320816236753789548906,-2104.142676206004357041735611,1441188000
2.04,2,321.40409923010820207542467784,321.600482489438,321.600482489438,321.796038718561,321.796038718561,-11.2169684577001,0.0135595945748058827215552155,0.0112368037025285027215552155,0.00232279087227738,0.425157192575811302659875873,-2331.695371355148095950157787,-2084.5549166256541427468232012,1448287000
2.05,2,321.39538536635796496887881063,321.591767509706,321.591767509706,321.787314228602,321.787314228602,-11.2165438338901,0.0136798113090741945398315418,0.0113570204367968145398315418,0.00232279087227738,0.4281117771928441056848773648,-2305.1324771941825826671142425,-2065.2170176705785611025957672,1455386000
2.06,2,321.38677559338930208788001811,321.583156687249,321.583156687249,321.778693956358,321.778693956358,-11.2161227599769,0.0138001153454478709929856763,0.0114773244731704909929856763,0.00232279087227738,0.4310688628309669087098788551,-2279.016490894335480697652215,-2046.1309866877719414162644667,1462486000
2.07,2,321.37826983148419085487292924,321.574649941744,321.574649941744,321.770177822015,321.770177822015,-11.2157052491734,0.0139204906760089154233492734,0.0115976998037315354233492734,0.00232279087227738,0.4340279908971097117348803452,-2253.3396112974556815064437957,-2027.2947936334274816578265736,1469585000
2.08,2,321.36976802738883958259203702,321.566147157792,321.566147157792,321.761665650308,321.761665650308,-11.2152878385113,0.0140409041822621066125134180,0.0117181133099847266125134180,0.00232279087227738,0.4369882126162725147598818363,-2228.0977120630299648434570347,-2008.7093882166038286831642967,1476685000
2.09,2,321.36137013134784118885432580,321.55774834636,321.55774834636,321.753257513368,321.753257513368,-11.2148740263227,0.0141613499958418710852408975,0.0118385591235644910852408975,0.00232279087227738,0.4399493598721653177848833274,-2203.2810182922277716000487261,-1990.3707952390295186391114405,1483784000
2.10,2,321.35307607167913720446299678,321.549453434542,321.549453434542,321.744953339424,321.744953339424,-11.2144638438538,0.0142817943450076645281809757,0.0119590034727302845281809757,0.00232279087227738,0.4429104651756881208098848186,-2178.885641511944612914694568,-1972.2799182031747401138961969,1490884000
2.11,2,321.34488578859046106124682387,321.541262361643,321.541262361643,321.736753068612,321.736753068612,-11.2140573138222,0.0144022124078802475590933644,0.0120794215356028675590933644,0.00232279087227738,0.4458708174323807805953165366,-2154.9057982422170467192479064,-1954.4359333450969637762647447,1497983000
2.12,2,321.33669924970639293144523854,321.533075034187,321.533075034187,321.72855654657,321.72855654657,-11.2136509445013,0.0145226005720078521949489299,0.0121998096997304721949489299,0.00232279087227738,0.4488303131531228674224691672,-2131.3316737892904293753729957,-1936.834425127422276609928921,1505082000
2.13,2,321.32871638577968902069865517,321.525091503538,321.525091503538,321.720563947859,321.720563947859,-11.2132517578711,0.0146429228269087722064114689,0.0123201319546313922064114689,0.00232279087227738,0.4517879207136056704474706591,-2108.1599014700029545073329149,-1919.4763970986026467780237513,1512182000
2.14,2,321.32063714302948876512912340,321.517011532647,321.517011532647,321.712474852794,321.712474852794,-11.2128492800295,0.0147631685724643747485260761,0.0124403777001869947485260761,0.00232279087227738,0.4547433364427986167120419217,-2085.3822606949272725843296452,-1902.3585527371344700168680919,1519282000
2.15,2,321.31276147385583352588776379,321.509135256515,321.509135256515,321.704589579556,321.704589579556,-11.2124539986471,0.0148833310871687605592503109,0.0125605402148913805592503109,0.00232279087227738,0.4576963677837412764974736401,-2062.990029300104465879000906,-1885.4770197854229165748231769,1526381000
